issn_scielo	year	scopus_id	citescore	sjr	sjr_best_quartile	cites_by_doc_2years	h_index	snip	ipp
1850-2067	2010	73135		0.181	Q4	0.14	14	0.27702323658989	0.211267605633803
1850-2067	2011	73135	0.08	0.173	Q4	0.12	14	0.0936113611361136	0.0972222222222222
1850-2067	2012	73135	0.27	0.243	Q4	0.24	14	0.388175901208291	0.269230769230769
1850-2067	2013	73135	0.22	0.196	Q4	0.19	14	0.271917884134	0.197183098591549
1850-2067	2014	73135	0.23	0.192	Q4	0.26	14	0.391062034853651	0.28
1850-2067	2015	73135	0.32	0.212	Q4	0.35	14	0.547028363428254	0.412698412698413
1850-2067	2016	73135	0.45	0.218	Q4	0.48	14	0.396273959972124	0.452054794520548
1667-782X	1999	14578		0.158	Q4	0.08	24	0.3125	0.166666666666667
1667-782X	2000	14578		0.26	Q3	0.48	24	2.87384927347647	0.833333333333333
1667-782X	2001	14578		0.228	Q3	0.13	24	0.1046875	0.0625
1667-782X	2002	14578		0.153	Q4	0.25	24	0.379825837182877	0.21875
1667-782X	2003	14578		0.178	Q3	0.17	24	0.299988279986448	0.211538461538462
1667-782X	2004	14578		0.182	Q3	0.25	24	0.346611870834914	0.321428571428571
1667-782X	2005	14578		0.139	Q4	0.08	24	0.211338982877953	0.258620689655172
1667-782X	2006	14578		0.162	Q4	0.24	24	0.162673072504642	0.224137931034483
1667-782X	2007	14578		0.131	Q4	0.33	24	0.208984974300519	0.228070175438596
1667-782X	2008	14578		0.229	Q3	0.35	24	0.234132530983131	0.363636363636364
1667-782X	2009	14578		0.437	Q2	0.61	24	0.485394165516832	0.657534246575342
1667-782X	2010	14578		0.221	Q3	0.42	24	0.457314769897774	0.430379746835443
1667-782X	2011	14578	0.57	0.245	Q3	0.55	24	0.491250246402255	0.602564102564103
1667-782X	2012	14578	0.68	0.322	Q3	0.55	24	0.665185043786322	0.730769230769231
1667-782X	2013	14578	0.56	0.262	Q3	0.56	24	0.487910081222645	0.551282051282051
1667-782X	2014	14578	0.65	0.266	Q3	0.71	24	0.623535441919729	0.670886075949367
1667-782X	2015	14578	0.64	0.37	Q3	0.72	24	0.468903206448149	0.655555555555556
1667-782X	2016	14578	0.6	0.196	Q3	0.56	24	0.350279339977152	0.536082474226804
1852-7744	2012	21100427734		0.122	Q4	0	1	0	0
1852-7744	2013	21100427734		0.122	Q4	0	1	0	0
1852-7744	2014	21100427734		0.123	Q4	0	1	0	0
1852-7744	2016	21100427734	0.29	0.267	Q3	0.29	1	0.308794425087108	0.285714285714286
1851-4979	2006	21100227020		0.102	Q4	0	11	0	0
1851-4979	2007	21100227020		0.374	Q2	0.44	11	0.394713109898971	0.388888888888889
1851-4979	2008	21100227020		0.357	Q2	0.25	11	0.344627710060466	0.5
1851-4979	2009	21100227020		0.176	Q3	0.24	11	0.596799905656232	0.36
1851-4979	2010	21100227020		0.264	Q3	0.37	11	0.421093439761543	0.333333333333333
1851-4979	2011	21100227020		0.289	Q3	0.75	11	0.700664964450243	0.76
1851-4979	2012	21100227020		0.384	Q3	0.92	11	0.629678943221251	0.869565217391304
1851-4979	2013	21100227020	0.25	0.302	Q3	0.43	11	0.684663483367452	0.9
1851-4979	2014	21100227020	0.44	0.246	Q3	0.29	11	0.207032877930776	0.523809523809524
1851-4979	2015	21100227020	0.32	0.213	Q3	0.24	11	0.285136296172075	0.458333333333333
1851-4979	2016	21100227020	0.21	0.15	Q4	0.24	11	0.214877364331445	0.24
1515-5994	2009	12100155657		0.101	Q4	0	2	0	0
1515-5994	2010	12100155657		0.1	Q4	0	2	0	0
1515-5994	2011	12100155657	0.01	0.1	Q4	0.05	2	0.0877796901893287	0.0120481927710843
1515-5994	2012	12100155657	0.02	0.11	Q4	0.03	2	0.00716145833333333	0.0104166666666667
1515-5994	2013	12100155657	0	0.1	Q4	0	2	0	0
1515-5994	2014	12100155657	0	0.1	Q4	0	2	0	0
1515-5994	2015	12100155657	0.01	0.1	Q4	0.01	2	0.1	0.010752688172043
1515-5994	2016	12100155657	0.05	0.109	Q4	0.03	2	0.0142376142376142	0.0202020202020202
0328-1205	2010	21100213200		0.103	Q2	0	1	0	0
0328-1205	2011	21100213200	0	0.102	Q2	0	1	0	0
0328-1205	2012	21100213200	0	0.101	Q3	0	1	0	0
0328-1205	2013	21100213200	0.06	0.101	Q3	0.1	1	0.571428571428572	0.0666666666666667
0328-1205	2014	21100213200	0	0.102	Q3	0	1	0	0
0328-1205	2015	21100213200	0	0.101	Q3	0	1	0	0
0328-1205	2016	21100213200	0	0.101	Q3	0	1	0	0
1851-300X	1999	24940		0.126	Q3	0.05	4	0.10597617946346	0.0533333333333333
1851-300X	2000	24940		0.123	Q3	0.02	4	0.115384615384615	0.0256410256410256
1851-300X	2001	24940		0.11	Q4	0.02	4	0.0425744517502216	0.0447761194029851
1851-300X	2002	24940		0.103	Q4	0.03	4	0.00175824175824176	0.0181818181818182
1851-300X	2003	24940		0.1	Q4	0	4	0	0
1851-300X	2004	24940		0.123	Q4	0.03	4	0.0587755102040816	0.0408163265306122
1851-300X	2005	24940		0.111	Q4	0.03	4	0.0272108843537415	0.0204081632653061
1851-300X	2006	24940		0.1	Q4	0	4	0	0
1851-300X	2007	24940		0.111	Q4	0	4	0.0239651416122004	0.0196078431372549
1851-300X	2008	24940		0.11	Q4	0.02	4	0.105855547960811	0.0350877192982456
1851-300X	2009	24940		0.124	Q4	0.06	4	0.0950127741111348	0.0655737704918033
1851-300X	2010	24940		0.1	Q4	0.02	4	0.0177130977130977	0.0153846153846154
1851-300X	2011	24940	0.07	0.113	Q4	0.02	4	0.109681425376191	0.078125
1851-300X	2012	24940	0.03	0.1	Q4	0	4	0.0625292740046838	0.0327868852459016
1851-300X	2013	24940	0.03	0.101	Q4	0.04	4	0.0668875900219184	0.0298507462686567
1851-300X	2014	24940	0	0.1	Q4	0	4	0	0
1851-300X	2015	24940	0	0.104	Q4	0	4	0.0114345114345114	0.0135135135135135
1851-300X	2016	24940	0.04	0.139	Q3	0.04	4	0.0764622333050015	0.043010752688172
0327-9545	1999	18414		0.197	Q4	0.38	23	0.391375724758519	0.356435643564356
0327-9545	2000	18414		0.149	Q4	0.25	23	0.25629610895976	0.271604938271605
0327-9545	2001	18414		0.178	Q4	0.36	23	0.206057069130111	0.294871794871795
0327-9545	2002	18414		0.209	Q4	0.44	23	0.529875029932912	0.44
0327-9545	2003	18414		0.201	Q4	0.41	23	0.573946759862807	0.626666666666667
0327-9545	2004	18414		0.234	Q4	0.49	23	0.27112215830666	0.485714285714286
0327-9545	2005	18414		0.237	Q4	0.61	23	0.472697179429248	0.646153846153846
0327-9545	2006	18414		0.23	Q4	0.57	23	0.468279855136422	0.703125
0327-9545	2007	18414		0.147	Q4	0.4	23	0.256746557654898	0.383720930232558
0327-9545	2008	18414		0.237	Q4	0.63	23	0.555730213656972	0.853658536585366
0327-9545	2009	18414		0.221	Q4	0.46	23	0.638860257074612	0.717647058823529
0327-9545	2010	18414		0.241	Q4	0.74	23	0.212009781344076	0.483870967741936
0327-9545	2011	18414	0.68	0.177	Q4	0.76	23	0.653808261677133	0.651515151515151
0327-9545	2012	18414	0.71	0.25	Q4	0.68	23	0.411195129438887	0.816326530612245
0327-9545	2013	18414	0.65	0.229	Q4	0.46	23	0.47533262607746	0.681818181818182
0327-9545	2014	18414	0.62	0.254	Q4	0.55	23	0.720040125871266	0.702702702702703
0327-9545	2015	18414	0.9	0.328	Q4	0.85	23	0.877073756832691	0.884615384615385
0327-9545	2016	18414	0.35	0.134	Q4	0.1	23	0.391383465454249	0.380952380952381
0327-5094	2008	19400158824		0.105	Q4	0	1	0	0
0327-5094	2009	19400158824		0.102	Q4	0	1	0	0
0327-5094	2010	19400158824		0.101	Q4	0	1	0	0
0327-5094	2011	19400158824		0.101	Q4	0	1	0	0
0327-5094	2012	19400158824		0.101	Q4	0	1	0	0
0327-5094	2013	19400158824		0.101	Q4	0	1	0	0
0327-5094	2014	19400158824		0.101	Q4	0	1	0	0
0041-6932	2011	19900191818	0.12	0.134	Q4	0.07	6	0.134966110531804	0.133333333333333
0041-6932	2012	19900191818	0.29	0.358	Q3	0.31	6	0.541173253651199	0.314285714285714
0041-6932	2013	19900191818	0.42	0.422	Q3	0.34	6	0.595613622516659	0.446428571428571
0041-6932	2014	19900191818	0.36	0.333	Q3	0.24	6	0.591844209191944	0.379310344827586
0041-6932	2015	19900191818	0.33	0.293	Q3	0.41	6	0.750965720506846	0.433962264150943
0041-6932	2016	19900191818	0.34	0.287	Q3	0.27	6	0.715439525093981	0.344262295081967
0365-0596	1999	24247		0.103	Q4	0.03	28	0.0780131175185087	0.0459183673469388
0365-0596	2000	24247		0.131	Q3	0.04	28	0.150620135966079	0.0648648648648649
0365-0596	2001	24247		0.127	Q3	0.04	28	0.156682327789544	0.0648148148148148
0365-0596	2002	24247		0.119	Q3	0.06	28	0.128316822796411	0.0729166666666667
0365-0596	2003	24247		0.144	Q3	0.1	28	0.217886811789338	0.0784313725490196
0365-0596	2004	24247		0.127	Q3	0.11	28	0.137734589485178	0.0804597701149425
0365-0596	2005	24247		0.129	Q4	0.09	28	0.184460125334815	0.101522842639594
0365-0596	2006	24247		0.121	Q4	0.1	28	0.168361751154102	0.123893805309735
0365-0596	2007	24247		0.151	Q3	0.16	28	0.211020606998318	0.131914893617021
0365-0596	2008	24247		0.17	Q3	0.25	28	0.31406752789337	0.281081081081081
0365-0596	2009	24247		0.168	Q3	0.23	28	0.416575875159716	0.311764705882353
0365-0596	2010	24247		0.165	Q3	0.37	28	0.417820296742776	0.301507537688442
0365-0596	2011	24247	0.57	0.209	Q3	0.68	28	0.729903626553827	0.561194029850746
0365-0596	2012	24247	0.72	0.381	Q2	0.81	28	0.731063602615114	0.734225621414914
0365-0596	2013	24247	0.98	0.461	Q2	1.02	28	0.988298181281987	1.00503355704698
0365-0596	2014	24247	0.87	0.406	Q3	0.91	28	0.849194342867994	0.912230215827338
0365-0596	2015	24247	1.09	0.518	Q2	1.12	28	1.00130988179027	1.0520325203252
0365-0596	2016	24247	1.1	0.435	Q2	1.04	28	1.05228949253434	0.972768532526475
0366-6913	2007	4700151716		0.173	Q3	0.28	13	0.0247313941949888	0.0344827586206897
0366-6913	2008	4700151716		0.163	Q3	0.25	13	0.114755919573318	0.0731707317073171
0366-6913	2009	4700151716		0.235	Q3	0.26	13	0.34109491761016	0.26063829787234
0366-6913	2010	4700151716		0.256	Q3	0.14	13	0.325811548024202	0.227272727272727
0366-6913	2011	4700151716	0.29	0.229	Q3	0.24	13	0.526171618203595	0.301282051282051
0366-6913	2012	4700151716	0.29	0.226	Q3	0.32	13	0.653052546246175	0.3
0366-6913	2013	4700151716	0.22	0.196	Q3	0.24	13	0.415012249233516	0.233160621761658
0366-6913	2014	4700151716	0.32	0.206	Q3	0.34	13	0.453888576824993	0.334763948497854
0366-6913	2015	4700151716	0.23	0.174	Q3	0.24	13	0.370456255933658	0.263374485596708
0366-6913	2016	4700151716	0.24	0.165	Q3	0.21	13	0.225700376282071	0.253333333333333
0102-3306	2007	4800153106		0.118	Q4	0.12	27	0.267573769269839	0.0898876404494382
0102-3306	2008	4800153106		0.256	Q3	0.46	27	0.531128707358242	0.265536723163842
0102-3306	2009	4800153106		0.417	Q2	0.53	27	0.965567315562418	0.689285714285714
0102-3306	2010	4800153106		0.448	Q2	0.47	27	0.78732885036041	0.544025157232704
0102-3306	2011	4800153106	0.77	0.461	Q2	0.65	27	0.75196511812912	0.672413793103448
0102-3306	2012	4800153106	0.62	0.354	Q3	0.54	27	0.574484773285835	0.536231884057971
0102-3306	2013	4800153106	0.76	0.407	Q2	0.63	27	0.767058162114294	0.740506329113924
0102-3306	2014	4800153106	0.78	0.422	Q2	0.7	27	0.962340175780447	0.79020979020979
0102-3306	2015	4800153106	0.84	0.378	Q2	0.66	27	0.896469337115582	0.849420849420849
0102-3306	2016	4800153106	0.93	0.37	Q3	0.78	27	0.780242506005052	0.800865800865801
1807-8621	2009	19500157320		0.4	Q2	1.25	17	0.362051750296077	0.23
1807-8621	2010	19500157320		0.504	Q2	0.79	17	0.4394915109343	0.31
1807-8621	2011	19500157320	0.7	0.685	Q1	0.53	17	0.867205857752027	0.63
1807-8621	2012	19500157320	0.61	0.542	Q2	0.53	17	0.680941628116213	0.526666666666667
1807-8621	2013	19500157320	0.8	0.688	Q1	0.8	17	0.795087815168215	0.761538461538462
1807-8621	2014	19500157320	1.08	0.645	Q2	1.22	17	1.18150160029121	1.05
1807-8621	2015	19500157320	1.42	0.948	Q1	1.68	17	1.58728893083332	1.42777777777778
1807-8621	2016	19500157320	1.82	0.894	Q1	0.73	17	2.1364960745716	1.73333333333333
1807-8672	2010	19600162007		0.146	Q4	0.18	10	0.185674741146746	0.0833333333333333
1807-8672	2011	19600162007	0.19	0.197	Q4	0.18	10	0.309874247252756	0.126050420168067
1807-8672	2012	19600162007	0.41	0.344	Q3	0.45	10	0.513678718965113	0.318435754189944
1807-8672	2013	19600162007	0.42	0.423	Q2	0.33	10	0.617556185482632	0.379888268156425
1807-8672	2014	19600162007	0.46	0.363	Q2	0.42	10	0.786227053289597	0.438888888888889
1807-8672	2015	19600162007	0.49	0.34	Q3	0.5	10	0.668650849245981	0.511111111111111
1807-8672	2016	19600162007	0.57	0.317	Q3	0.48	10	0.682497649590129	0.561111111111111
0103-636X	2011	19900191880	0	0.1	Q4	0	4	0	0
0103-636X	2012	19900191880	0.04	0.139	Q4	0.05	4	0.0836873289213818	0.0210526315789474
0103-636X	2013	19900191880	0.08	0.199	Q3	0.09	4	0.754720232311134	0.0948905109489051
0103-636X	2014	19900191880	0.19	0.215	Q3	0.17	4	0.822428789280097	0.202614379084967
0103-636X	2015	19900191880	0.18	0.213	Q3	0.16	4	0.708153859096394	0.185393258426966
0103-636X	2016	19900191880	0.1	0.187	Q3	0.1	4	0.445519822218234	0.107843137254902
0104-7760	2008	5400152616		0.169	Q3	0.21	12	0.202835430972999	0.0833333333333333
0104-7760	2009	5400152616		0.34	Q2	0.3	12	0.606253292172458	0.180851063829787
0104-7760	2010	5400152616		0.445	Q2	0.31	12	0.824060984066527	0.389261744966443
0104-7760	2011	5400152616	0.33	0.285	Q2	0.27	12	0.624613266700999	0.271084337349398
0104-7760	2012	5400152616	0.37	0.327	Q2	0.3	12	0.588892532193436	0.289473684210526
0104-7760	2013	5400152616	0.45	0.56	Q2	0.42	12	0.654307126291197	0.362790697674419
0104-7760	2014	5400152616	0.49	0.479	Q2	0.33	12	0.77815852405136	0.421739130434783
0104-7760	2015	5400152616	0.48	0.512	Q2	0.37	12	0.950232919664343	0.483333333333333
0104-7760	2016	5400152616	0.49	0.405	Q2	0.44	12	0.533610222774101	0.4625
1980-5764	2010	19700172802		0.127	Q4	0.35	12	0.0258530358381277	0.0625
1980-5764	2011	19700172802	0.49	0.155	Q3	0.54	12	0.168199388423033	0.196078431372549
1980-5764	2012	19700172802	0.38	0.167	Q3	0.31	12	0.283177813358681	0.366013071895425
1980-5764	2013	19700172802	0.36	0.178	Q3	0.27	12	0.230955461255266	0.36734693877551
1980-5764	2014	19700172802	0.35	0.177	Q3	0.3	12	0.262597411335271	0.366666666666667
1980-5764	2015	19700172802	0.38	0.218	Q3	0.43	12	0.192919136021365	0.426751592356688
1980-5764	2016	19700172802	0.47	0.221	Q3	0.44	12	0.297579945563692	0.458823529411765
0103-166X	2016	21100416194	0.28	0.161	Q4	0.29	2	0.689324079037703	0.212121212121212
2236-3459	2014	21100239819	0	0.1	Q4	0	2	0	0
2236-3459	2015	21100239819	0.02	0.1	Q4	0.03	2	0	0
2236-3459	2016	21100239819	0.12	0.113	Q4	0.06	2	1.09982967032967	0.108333333333333
2175-9146	2010	19700188347		0.101	Q4	0.03	10	0	0
2175-9146	2011	19700188347	0.38	0.297	Q2	0.43	10	0.686465595776997	0.246153846153846
2175-9146	2012	19700188347	0.4	0.23	Q3	0.46	10	0.626739726779841	0.34375
2175-9146	2013	19700188347	0.45	0.233	Q3	0.36	10	0.774134926600496	0.387387387387387
2175-9146	2014	19700188347	0.4	0.236	Q3	0.42	10	0.740028209904155	0.31304347826087
2175-9146	2015	19700188347	0.34	0.225	Q3	0.39	10	0.536225741770114	0.308943089430894
2175-9146	2016	19700188347	0.33	0.164	Q4	0.27	10	0.350664150698549	0.2734375
0074-0276	1999	15205		0.3	Q1	0.54	72	0.664430634668197	0.625935162094763
0074-0276	2000	15205		0.321	Q1	0.57	72	0.494766225011835	0.579381443298969
0074-0276	2001	15205		0.366	Q1	0.61	72	0.653699876226662	0.689161554192229
0074-0276	2002	15205		0.438	Q1	0.63	72	0.816422033836548	0.759856630824373
0074-0276	2003	15205		0.4	Q1	0.85	72	0.796289052396713	0.795527156549521
0074-0276	2004	15205		0.519	Q1	0.88	72	0.810538829340254	0.922514619883041
0074-0276	2005	15205		0.473	Q1	0.95	72	0.840691413949072	1.00161030595813
0074-0276	2006	15205		0.601	Q1	1.41	72	1.09018479783908	1.35154826958106
0074-0276	2007	15205		0.604	Q1	1.43	72	0.840951493116882	1.23456790123457
0074-0276	2008	15205		0.751	Q1	1.53	72	0.900511252905053	1.42041522491349
0074-0276	2009	15205		0.746	Q1	2.26	72	1.0346429259789	1.71559633027523
0074-0276	2010	15205		0.954	Q1	2.33	72	1.00349800420501	1.97267759562842
0074-0276	2011	15205	2.23	0.813	Q1	2.47	72	1.04931741891987	2.1085409252669
0074-0276	2012	15205	2.17	0.722	Q1	1.61	72	0.930419865667468	2.03600654664484
0074-0276	2013	15205	1.67	0.747	Q1	1.73	72	0.870629080661808	1.60794473229706
0074-0276	2014	15205	1.57	0.745	Q1	1.5	72	0.789514487026355	1.73391304347826
0074-0276	2015	15205	1.64	0.795	Q1	1.64	72	0.787660933472934	1.70315398886827
0074-0276	2016	15205	2.2	1.053	Q1	2.66	72	1.10269992576316	2.13513513513514
0100-204X	1999	72196		0.207	Q4	0.1	43	0.853369331687753	0.119266055045872
0100-204X	2000	72196		0.207	Q4	0.1	43	0.570410954683404	0.114685314685315
0100-204X	2001	72196		0.209	Q3	0.09	43	0.35650924673842	0.088622754491018
0100-204X	2002	72196		0.205	Q3	0.15	43	0.495715837649749	0.170700636942675
0100-204X	2003	72196		0.213	Q3	0.14	43	0.423468945005555	0.164383561643836
0100-204X	2004	72196		0.221	Q3	0.19	43	0.480475047106757	0.183870967741935
0100-204X	2005	72196		0.247	Q3	0.22	43	0.503268277835998	0.198347107438017
0100-204X	2006	72196		0.303	Q3	0.41	43	0.594377955848526	0.285454545454545
0100-204X	2007	72196		0.286	Q3	0.32	43	0.524399446362415	0.29064039408867
0100-204X	2008	72196		0.407	Q2	0.58	43	0.628479476896742	0.43558282208589
0100-204X	2009	72196		0.504	Q2	0.76	43	0.950896518838227	0.661742983751846
0100-204X	2010	72196		0.701	Q1	0.78	43	0.920587937153872	0.75
0100-204X	2011	72196	0.94	0.639	Q2	0.84	43	0.931207599513289	0.83125
0100-204X	2012	72196	0.92	0.661	Q1	0.79	43	0.92787884765156	0.878461538461539
0100-204X	2013	72196	0.95	0.737	Q1	0.86	43	0.903905277510572	0.909233176838811
0100-204X	2014	72196	0.89	0.654	Q2	0.75	43	0.826241088318314	0.891472868217054
0100-204X	2015	72196	0.86	0.577	Q2	0.74	43	0.867735940521204	0.865209471766849
0100-204X	2016	72196	0.88	0.457	Q2	0.68	43	0.904052268201013	0.857142857142857
1517-7491	2002	52142		0.107	Q4	0.04	31		
1517-7491	2003	52142		0.114	Q4	0.07	31		
1517-7491	2004	52142		0.156	Q3	0.28	31		
1517-7491	2005	52142		0.207	Q3	0.27	31		
1517-7491	2006	52142		0.219	Q3	0.34	31	0	0
1517-7491	2007	52142		0.282	Q3	0.49	31	0.324499652897023	0.328571428571429
1517-7491	2008	52142		0.345	Q3	0.6	31	0.340422787992867	0.503759398496241
1517-7491	2009	52142		0.308	Q3	0.61	31	0.608561040281826	0.632432432432432
1517-7491	2010	52142		0.449	Q2	0.85	31	0.645986677630126	0.893203883495146
1517-7491	2011	52142	1.01	0.456	Q2	1.01	31	0.686564279987956	0.97737556561086
1517-7491	2012	52142	1.17	0.472	Q2	1.22	31	0.88775031340004	1.1875
1517-7491	2013	52142	0.93	0.443	Q2	0.98	31	0.738439350979616	0.961977186311787
1517-7491	2014	52142	1.12	0.507	Q2	1.16	31	0.902568416447852	1.23735408560311
1517-7491	2015	52142	1.1	0.585	Q2	1.08	31	1.06115691106611	1.35467980295567
1517-7491	2016	52142	1.01	0.415	Q2	0.87	31	0.946010276066779	1.23076923076923
1413-7372	2007	4700152863		0.119	Q4	0.12	11	0.0559440559440559	0.0151515151515152
1413-7372	2008	4700152863		0.146	Q3	0.15	11	0.0597340792653293	0.0303030303030303
1413-7372	2009	4700152863		0.227	Q3	0.08	11	0.352113485376911	0.146666666666667
1413-7372	2010	4700152863		0.292	Q3	0.18	11	0.468169800747864	0.176229508196721
1413-7372	2011	4700152863	0.15	0.291	Q3	0.17	11	0.491736390081376	0.172413793103448
1413-7372	2012	4700152863	0.17	0.31	Q3	0.16	11	0.396040884180815	0.155172413793103
1413-7372	2013	4700152863	0.15	0.243	Q3	0.1	11	0.415008339519025	0.167441860465116
1413-7372	2014	4700152863	0.12	0.145	Q4	0.08	11	0.236959146284763	0.123711340206186
1413-7372	2015	4700152863	0.17	0.21	Q3	0.22	11	0.500894830997592	0.180412371134021
1413-7372	2016	4700152863	0.09	0.144	Q4	0.04	11	0.106288913468972	0.0810810810810811
2179-8397	2009	11400153313		0.119	Q4	0.16	6	0.00278524779101037	0.0166666666666667
2179-8397	2010	11400153313		0.119	Q4	0.25	6	0.0537949456274519	0.0495867768595041
2179-8397	2011	11400153313	0.19	0.14	Q4	0.29	6	0.171475131024938	0.23728813559322
2179-8397	2012	11400153313	0.11	0.123	Q4	0.13	6	0.0761031216394537	0.133720930232558
2179-8397	2013	11400153313	0.09	0.116	Q4	0.03	6	0.0663003252472841	0.112582781456954
2179-8397	2014	11400153313	0.03	0.115	Q4	0.03	6	0.0312126673567596	0.034965034965035
2179-8397	2015	11400153313	0.09	0.145	Q4	0.17	6	0.139453325310399	0.203007518796992
2179-8397	2016	11400153313	0.05	0.11	Q4	0.04	6	0.127641046992946	0.0625
0102-6909	2007	4700152250		0.101	Q4	0.07	9	0	0
0102-6909	2008	4700152250		0.119	Q3	0.15	9	0.286535764375877	0.032258064516129
0102-6909	2009	4700152250		0.236	Q2	0.15	9	0.495099497475336	0.152173913043478
0102-6909	2010	4700152250		0.186	Q3	0.14	9	0.78141540819378	0.15625
0102-6909	2011	4700152250	0.17	0.151	Q3	0.1	9	0.372407256290946	0.102272727272727
0102-6909	2012	4700152250	0.18	0.197	Q3	0.02	9	0.386348244392019	0.0888888888888889
0102-6909	2013	4700152250	0.16	0.17	Q3	0.18	9	0.329872247317899	0.0869565217391304
0102-6909	2014	4700152250	0.17	0.274	Q2	0.17	9	0.989127465654957	0.192307692307692
0102-6909	2015	4700152250	0.23	0.144	Q3	0.24	9	0.573114919507157	0.183673469387755
0102-6909	2016	4700152250	0.2	0.236	Q3	0.15	9	0.630129408031364	0.172043010752688
1517-3151	2011	19700186889	0.06	0.101	Q4	0.07	6	0.0359848484848485	0.0666666666666667
1517-3151	2012	19700186889	0.14	0.127	Q4	0.16	6	0.275452772459686	0.133333333333333
1517-3151	2013	19700186889	0.17	0.142	Q4	0.2	6	0.146838040084671	0.139240506329114
1517-3151	2014	19700186889	0.24	0.17	Q4	0.26	6	0.325056051415683	0.240384615384615
1517-3151	2015	19700186889	0.34	0.148	Q4	0.39	6	0.232880520649779	0.289473684210526
1517-3151	2016	19700186889	0.46	0.194	Q4	0.46	6	0.336873821237617	0.458333333333333
0034-7299	1999	14358		0.107	Q4	0.01	23		
0034-7299	2000	14358		0.109	Q4	0.04	23		
0034-7299	2001	14358		0.134	Q3	0.06	23	0	0
0034-7299	2002	14358		0.169	Q3	0.07	23	0.0113924050632911	0.00645161290322581
0034-7299	2003	14358		0.127	Q3	0.06	23	0.109613534834381	0.0520833333333333
0034-7299	2004	14358		0.149	Q3	0.04	23	0.112686758540345	0.053072625698324
0034-7299	2005	14358		0.135	Q3	0.12	23	0.208552088677161	0.111675126903553
0034-7299	2006	14358		0.138	Q3	0.09	23	0.110916238949378	0.06
0034-7299	2007	14358		0.162	Q3	0.38	23	0.264857068488808	0.180232558139535
0034-7299	2008	14358		0.357	Q2	0.69	23	0.772540430682488	0.524271844660194
0034-7299	2009	14358		0.339	Q2	0	23	0.748639241783562	0.701492537313433
